store_id,sku_id,avg_daily_demand,demand_std_dev,lead_time_days,category,service_level_target,z_score,safety_stock,ROP,on_hand_close,target_stock,ROQ
ST001,SKU0015,6.701754385964913,4.784517113568,4.0,beverages,0.95,1.6448536269514722,15.739660654927425,42.54667819878708,0.0,45.49313917882338,45.49313917882338
ST001,SKU0016,8.385964912280702,5.031168516518207,5.0,snacks,0.94,1.5547735945968535,17.49125705962637,59.42108162102988,0.0,54.72204955811397,54.72204955811397
ST001,SKU0017,6.9298245614035086,5.188791660612623,4.5,beverages,0.95,1.6448536269514722,18.10505077068959,49.28926129700538,0.0,48.87108222864482,48.87108222864482
ST001,SKU0018,2.9649122807017543,2.2116970882164364,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,6.5478498129865645,19.711037955757284,0.0,19.711037955757284,19.711037955757284
ST001,SKU0019,14.052631578947368,7.689094904546817,2.5,grocery,0.94,1.5547735945968535,18.90220121167674,54.03378015904516,0.0,81.29103968717584,81.29103968717584
ST001,SKU0020,7.245614035087719,4.396754898113518,4.439655172413793,beverages,0.95,1.6448536269514722,15.238216260354866,47.40624408854603,0.0,47.40624408854604,47.40624408854604
ST001,SKU0021,9.719298245614034,6.74207043751852,2.0,dairy,0.9299999999999999,1.47579102817917,14.07126522863438,33.50986171986245,0.0,57.221597957007035,57.221597957007035
ST001,SKU0022,8.12280701754386,4.807249642239002,4.666666666666667,snacks,0.94,1.5547735945968535,16.14608455406093,54.05251730259894,0.0,52.20854674401859,52.20854674401859
ST001,SKU0023,10.298245614035087,6.230583876218704,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,19.374398694135255,65.09505810127378,0.0,65.09505810127379,65.09505810127379
ST001,SKU0024,8.43859649122807,5.59661104042836,6.0,beverages,0.95,1.6448536269514722,22.5490373959082,73.18061634327663,0.0,60.01349595610179,60.01349595610179
ST001,SKU0025,7.228070175438597,5.509788509875755,5.0,beverages,0.95,1.6448536269514722,20.26502705954863,56.405377936741615,0.0,52.35516620050447,52.35516620050447
ST001,SKU0026,2.754385964912281,2.487688986032633,10.0,homecare,0.9199999999999999,1.4050715603096322,11.053365392916962,38.59722504203977,0.0,23.281889288863727,23.281889288863727
ST001,SKU0027,2.736842105263158,2.4822679418907105,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,7.348889577007511,19.499524785718943,0.0,19.499524785718947,19.499524785718947
ST001,SKU0028,4.4035087719298245,3.839920242488335,7.0,personalcare,0.9299999999999999,1.47579102817917,14.993260603753944,45.81782200726271,0.0,34.5433210998217,34.5433210998217
ST001,SKU0029,8.666666666666666,4.867286327151526,3.5,snacks,0.94,1.5547735945968535,14.157549004575095,44.49088233790843,0.0,52.63456049882797,52.63456049882797
ST001,SKU0030,2.912280701754386,2.0378621654846496,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,6.033202046633637,18.962724127698365,0.0,18.96272412769837,18.96272412769837
ST001,SKU0031,8.421052631578947,5.074260566895622,4.439655172413793,beverages,0.95,1.6448536269514722,17.58630664468529,54.97287651764354,0.0,54.972876517643556,54.972876517643556
ST001,SKU0032,8.473684210526315,5.067773754526506,4.439655172413793,snacks,0.94,1.5547735945968535,16.60194589325702,54.22218182792126,0.0,54.222181827921275,54.222181827921275
ST001,SKU0033,12.982456140350877,7.371497299129784,4.439655172413793,grocery,0.94,1.5547735945968535,24.14890743753759,81.78653599168156,0.0,81.78653599168157,81.78653599168157
ST001,SKU0034,3.6491228070175437,2.4457779077289166,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,7.605302688005201,23.806149632953776,0.0,23.806149632953783,23.806149632953783
ST001,SKU0035,3.456140350877193,2.7585592476521175,5.0,homecare,0.9199999999999999,1.4050715603096322,8.666939434102,25.947641188487964,0.0,24.01101081946195,24.01101081946195
ST001,SKU0036,12.87719298245614,9.045658341828567,2.0,grocery,0.94,1.5547735945968535,19.88942987086061,45.64381583577289,0.0,77.05972630159262,77.05972630159262
ST001,SKU0037,9.403508771929825,6.108716398728971,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,18.995443985613207,60.743780343749926,0.0,60.74378034374994,60.74378034374994
ST001,SKU0038,14.596491228070175,8.85167387141068,1.0,grocery,0.94,1.5547735945968535,13.76234880325223,28.358840031322405,0.0,78.56573658304654,78.56573658304654
ST001,SKU0039,2.912280701754386,1.9018853592684022,6.0,homecare,0.9199999999999999,1.4050715603096322,6.545734769007789,24.019418979534105,0.0,19.475256850072522,19.475256850072522
ST001,SKU0040,6.7368421052631575,3.9166600010608237,4.5,beverages,0.95,1.6448536269514722,13.666250797659334,43.98204027134354,0.0,43.57550669602594,43.57550669602594
ST001,SKU0041,3.245614035087719,2.6137049630907487,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,8.127482597103349,22.536889735639342,0.0,22.536889735639345,22.536889735639345
ST001,SKU0042,7.947368421052632,5.040624439178353,4.439655172413793,snacks,0.94,1.5547735945968535,16.5130051697201,51.79658048732445,0.0,51.79658048732446,51.79658048732446
ST001,SKU0043,3.982456140350877,3.0908345386583562,6.0,personalcare,0.9299999999999999,1.47579102817917,11.173165909783693,35.06790275188896,0.0,28.853897912203536,28.853897912203536
ST001,SKU0044,13.070175438596491,8.06416156549371,4.439655172413793,grocery,0.94,1.5547735945968535,26.418064513086815,84.44513650340744,0.0,84.44513650340745,84.44513650340745
ST001,SKU0045,8.12280701754386,5.318667178098141,6.0,beverages,0.95,1.6448536269514722,21.429187097151765,70.16602920241492,0.0,57.491649287109425,57.491649287109425
ST001,SKU0046,7.894736842105263,4.94138576039988,4.439655172413793,beverages,0.95,1.6448536269514722,17.125790858871607,52.17570011476997,0.0,52.17570011476998,52.17570011476998
ST001,SKU0047,9.368421052631579,5.79295008408425,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,18.013548452923995,59.60610743659005,0.0,59.606107436590065,59.606107436590065
ST001,SKU0048,13.789473684210526,8.661773247405733,4.439655172413793,grocery,0.94,1.5547735945968535,28.375830839853055,89.59633900682219,0.0,89.5963390068222,89.5963390068222
ST001,SKU0049,7.43859649122807,5.109576246965975,4.0,beverages,0.95,1.6448536269514722,16.80901004401415,46.56339600892643,0.0,49.83381343179395,49.83381343179395
ST001,SKU0050,8.105263157894736,5.677915269226133,3.5,snacks,0.94,1.5547735945968535,16.51543761037333,44.8838586630049,0.0,52.50001111309565,52.50001111309565
ST001,SKU0051,12.385964912280702,8.278100165852653,4.439655172413793,grocery,0.94,1.5547735945968535,27.118923951507057,82.10833713964982,0.0,82.10833713964983,82.10833713964983
ST001,SKU0052,8.263157894736842,4.998307984385007,5.0,snacks,0.94,1.5547735945968535,17.377014808989994,58.6928042826742,0.0,54.06258649683029,54.06258649683029
ST001,SKU0053,8.192982456140351,4.294675260013548,2.0,dairy,0.9299999999999999,1.47579102817917,8.963346677337194,25.349311589617898,0.0,45.33736361623617,45.33736361623617
ST001,SKU0054,7.12280701754386,4.301453971120016,4.439655172413793,beverages,0.95,1.6448536269514722,14.907923540157437,46.53073055770129,0.0,46.530730557701304,46.530730557701304
ST001,SKU0055,12.228070175438596,7.238334318700207,3.0,grocery,0.94,1.5547735945968535,19.492449675957484,56.17666020227327,0.0,73.7808646789823,73.7808646789823
ST001,SKU0056,2.824561403508772,2.660040326074184,7.5,homecare,0.9199999999999999,1.4050715603096322,10.235694039518386,31.419904565834173,0.0,22.77577268440647,22.77577268440647
ST001,SKU0057,7.105263157894737,5.553905352241261,7.0,beverages,0.95,1.6448536269514722,24.169894301563662,73.90673640682682,0.0,55.71481263187219,55.71481263187219
ST001,SKU0058,7.771929824561403,5.519502901593744,4.439655172413793,snacks,0.94,1.5547735945968535,18.081803365449584,52.586491810700636,0.0,52.58649181070065,52.58649181070065
ST001,SKU0059,3.807017543859649,3.270204212120771,7.0,personalcare,0.9299999999999999,1.47579102817917,12.76876103761145,39.41788384462899,0.0,29.670606167677995,29.670606167677995
ST001,SKU0060,14.280701754385966,8.547669661469378,2.0,grocery,0.94,1.5547735945968535,18.79446137214056,47.35586488091249,0.0,82.19585278169896,82.19585278169896
ST001,SKU0061,9.578947368421053,4.84380078193123,1.5,dairy,0.9299999999999999,1.47579102817917,8.755012455948197,23.123433508579776,0.0,51.28223568643822,51.28223568643822
ST001,SKU0062,13.75438596491228,8.958795960543842,4.439655172413793,grocery,0.94,1.5547735945968535,29.348872504979248,90.41360329747772,0.0,90.41360329747775,90.41360329747775
ST001,SKU0063,3.1052631578947367,3.1886193302247143,7.0,personalcare,0.9299999999999999,1.47579102817917,12.450206661908743,34.1870487671719,0.0,26.236504302562103,26.236504302562103
ST001,SKU0064,3.508771929824561,3.2465520557395298,6.333333333333333,personalcare,0.9299999999999999,1.47579102817917,12.057670444517386,34.279892666739606,0.0,27.635407891583327,27.635407891583327
ST001,SKU0065,3.5789473684210527,2.9334728834428887,6.0,personalcare,0.9299999999999999,1.47579102817917,10.604313756887864,32.07799796741418,0.0,26.493605952895123,26.493605952895123
ST001,SKU0066,7.982456140350878,6.174519148629469,4.0,snacks,0.94,1.5547735945968535,19.199958663243486,51.129783224647,0.0,54.639311355318505,54.639311355318505
ST001,SKU0067,6.701754385964913,4.066258864470167,2.0,beverages,0.95,1.6448536269514722,9.4588268975783,22.862335669508127,0.0,39.212305421474255,39.212305421474255
ST001,SKU0068,7.245614035087719,4.5523961577330185,3.6666666666666665,snacks,0.94,1.5547735945968535,13.55323346799657,40.12048492998487,0.0,45.72126129618774,45.72126129618774
ST001,SKU0069,11.982456140350877,9.008906759563352,4.439655172413793,grocery,0.94,1.5547735945968535,29.513034682354807,82.71100806408498,0.0,82.71100806408501,82.71100806408501
ST001,SKU0070,3.719298245614035,3.7737551682873427,7.0,personalcare,0.9299999999999999,1.47579102817917,14.734914039836944,40.77000175913519,0.0,31.247315733726843,31.247315733726843
ST001,SKU0071,13.649122807017545,9.59071580091574,4.439655172413793,grocery,0.94,1.5547735945968535,31.419031810997847,92.01643048008435,0.0,92.01643048008437,92.01643048008437
ST001,SKU0072,7.421052631578948,4.682594551028661,4.0,snacks,0.94,1.5547735945968535,14.56074872428494,44.24495925060073,0.0,47.50766342482941,47.50766342482941
ST001,SKU0073,9.24561403508772,4.878087673296875,2.3333333333333335,dairy,0.9299999999999999,1.47579102817917,10.996712223636521,32.5698116388412,0.0,52.04405039665528,52.04405039665528
ST001,SKU0074,10.543859649122806,6.068272805098063,4.439655172413793,grocery,0.94,1.5547735945968535,19.879564806099737,66.69066583453288,0.0,66.6906658345329,66.6906658345329
ST001,SKU0075,8.052631578947368,5.597898370407731,5.0,snacks,0.94,1.5547735945968535,19.461538421739494,59.72469631647634,0.0,55.21244586275583,55.21244586275583
ST001,SKU0076,3.1228070175438596,2.4280369454605313,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,7.188335755362893,21.052522083251578,0.0,21.05252208325158,21.05252208325158
ST001,SKU0077,13.789473684210526,8.589314046504162,2.0,grocery,0.94,1.5547735945968535,18.886028292354023,46.464975660775075,0.0,80.10653645932318,80.10653645932318
ST001,SKU0078,10.035087719298245,7.646112252736918,2.0,dairy,0.9299999999999999,1.47579102817917,15.95807615379526,36.02825159239175,0.0,60.51040525240386,60.51040525240386
ST001,SKU0079,4.228070175438597,2.9762005012362485,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,9.25468563624104,28.025859259955496,0.0,28.025859259955503,28.025859259955503
ST001,SKU0080,6.2631578947368425,4.125384466020252,5.0,beverages,0.95,1.6448536269514722,15.17318272472625,46.488972198410465,0.0,42.97944406773895,42.97944406773895
ST001,SKU0081,3.6666666666666665,2.694792155603983,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,8.37962840365221,24.658364035836115,0.0,24.658364035836122,24.658364035836122
ST001,SKU0082,13.31578947368421,8.714023785044185,2.5,grocery,0.94,1.5547735945968535,21.421797102652636,54.71127078686317,0.0,80.53931071426788,80.53931071426788
ST001,SKU0083,3.6842105263157894,2.8167730697228324,7.0,homecare,0.9199999999999999,1.4050715603096322,10.471269166128721,36.26074285033925,0.0,26.82789348554796,26.82789348554796
ST001,SKU0084,3.6842105263157894,2.5784678087192603,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,7.633694527639617,23.99031884705885,0.0,23.990318847058855,23.990318847058855
ST001,SKU0085,14.052631578947368,7.18734267562373,2.0,grocery,0.94,1.5547735945968535,15.803399012278444,43.90866217017318,0.0,78.19223748777755,78.19223748777755
ST001,SKU0086,2.9649122807017543,2.219756359544747,7.0,personalcare,0.9299999999999999,1.47579102817917,8.667207513124705,29.421593478036986,0.0,21.830395655895426,21.830395655895426
ST001,SKU0087,2.9649122807017543,2.0612488610470883,8.0,homecare,0.9199999999999999,1.4050715603096322,8.191696729362334,31.91099497497637,0.0,21.354884872133056,21.354884872133056
ST001,SKU0088,9.263157894736842,6.875230686491995,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,21.37896914327223,62.50419600352631,0.0,62.50419600352632,62.50419600352632
ST001,SKU0089,7.2631578947368425,5.838683547162817,4.439655172413793,beverages,0.95,1.6448536269514722,20.235633923013772,52.481550438440266,0.0,52.48155043844027,52.48155043844027
ST001,SKU0090,7.964912280701754,5.385048455415041,3.5,beverages,0.95,1.6448536269514722,16.571083071785804,44.448276054241944,0.0,51.9325470766255,51.9325470766255
ST002,SKU0001,2.824561403508772,2.079859258781914,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,6.467455267095256,19.007533911983337,0.0,19.00753391198334,19.00753391198334
ST002,SKU0002,3.2280701754385963,2.507257635770669,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,7.422872928195279,21.754391379495942,0.0,21.754391379495946,21.754391379495946
ST002,SKU0003,7.842105263157895,5.502562629241196,6.0,snacks,0.94,1.5547735945968535,20.955970369989664,68.00860194893704,0.0,55.772213564182046,55.772213564182046
ST002,SKU0004,7.350877192982456,4.730188866926137,2.0,snacks,0.94,1.5547735945968535,10.40065368261905,25.102408068583962,0.0,43.0360136342222,43.0360136342222
ST002,SKU0005,6.7894736842105265,5.2567536224000975,4.439655172413793,beverages,0.95,1.6448536269514722,18.21878871617472,48.36171067624731,0.0,48.36171067624732,48.36171067624732
ST002,SKU0006,9.912280701754385,6.767254934489384,2.0,dairy,0.9299999999999999,1.47579102817917,14.123827381434609,33.948388784943376,0.0,58.130935669395896,58.130935669395896
ST002,SKU0007,8.24561403508772,5.57827642913109,1.0,dairy,0.9299999999999999,1.47579102817917,8.232370306815,16.47798434190272,0.0,44.840053307419964,44.840053307419964
ST002,SKU0008,6.12280701754386,3.7846974564808655,5.0,beverages,0.95,1.6448536269514722,13.920134362746916,44.534169450466216,0.0,41.103286207876984,41.103286207876984
ST002,SKU0009,3.824561403508772,2.8730447203119347,8.0,homecare,0.9199999999999999,1.4050715603096322,11.417889165860089,42.01438039393027,0.0,28.397622983161966,28.397622983161966
ST002,SKU0010,2.3684210526315788,1.643510821244835,7.0,homecare,0.9199999999999999,1.4050715603096322,6.109702045821302,22.688649414242352,0.0,16.624674822590812,16.624674822590812
ST002,SKU0011,6.7894736842105265,4.382338099467579,5.0,beverages,0.95,1.6448536269514722,16.118259350721253,50.06562777177388,0.0,46.26118131079385,46.26118131079385
ST002,SKU0012,8.210526315789474,4.963210518063538,2.0,dairy,0.9299999999999999,1.47579102817917,10.35863570878453,26.779688340363478,0.0,46.81054133491884,46.81054133491884
ST002,SKU0013,6.894736842105263,4.569636631874401,3.0,beverages,0.95,1.6448536269514722,13.018757916817087,33.702968443132875,0.0,43.629012000301664,43.629012000301664
ST002,SKU0014,7.0,4.131758532565592,4.0,snacks,0.94,1.5547735945968535,12.847898131366453,40.84789813136645,0.0,43.925484338263004,43.925484338263004
ST002,SKU0015,6.649122807017544,4.6425486691432125,4.0,beverages,0.95,1.6448536269514722,15.272626033477886,41.86911726154806,0.0,44.792438495667845,44.792438495667845
ST002,SKU0016,7.614035087719298,4.4711551158705545,5.0,snacks,0.94,1.5547735945968535,15.544325980811616,53.61450141940811,0.0,49.34801624094471,49.34801624094471
ST002,SKU0017,5.368421052631579,4.029496507662359,4.5,beverages,0.95,1.6448536269514722,14.05996687154133,38.21786160838343,0.0,37.893905165552226,37.893905165552226
ST002,SKU0018,3.210526315789474,2.2814221919769944,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,6.754274784132686,21.00790454819802,0.0,21.007904548198024,21.007904548198024
ST002,SKU0019,12.947368421052632,8.131554614655663,2.5,grocery,0.94,1.5547735945968535,19.989905625832428,52.35832667846401,0.0,77.47175680550575,77.47175680550575
ST002,SKU0020,6.9298245614035086,5.10202918007982,4.439655172413793,beverages,0.95,1.6448536269514722,17.68254674511311,48.44857820306834,0.0,48.44857820306835,48.44857820306835
ST002,SKU0021,7.666666666666667,4.800793585191832,2.0,dairy,0.9299999999999999,1.47579102817917,10.019657977650022,25.352991310983356,0.0,44.057014299489104,44.057014299489104
ST002,SKU0022,8.052631578947368,5.491620410847977,4.666666666666667,snacks,0.94,1.5547735945968535,18.444677121253182,56.02362448967423,0.0,54.19558456226952,54.19558456226952
ST002,SKU0023,9.31578947368421,5.23435729011705,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,16.276568466297196,57.63546138825727,0.0,57.63546138825727,57.63546138825727
ST002,SKU0024,7.052631578947368,4.782486847982733,6.0,beverages,0.95,1.6448536269514722,19.268888618771648,61.58467809245585,0.0,50.58014088737419,50.58014088737419
ST002,SKU0025,5.105263157894737,3.2496384992703193,5.0,beverages,0.95,1.6448536269514722,11.952185098108062,37.478500887581745,0.0,34.61779308358901,34.61779308358901
ST002,SKU0026,2.0526315789473686,1.5632047282926156,10.0,homecare,0.9199999999999999,1.4050715603096322,6.945672526898063,27.47198831637175,0.0,16.05864893343164,16.05864893343164
ST002,SKU0027,3.210526315789474,2.7886046312580204,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,8.255816047576872,22.50944581164221,0.0,22.50944581164221,22.50944581164221
ST002,SKU0028,3.3333333333333335,2.2704100741412123,7.0,personalcare,0.9299999999999999,1.47579102817917,8.86498879386319,32.198322127196526,0.0,23.663839368575836,23.663839368575836
ST002,SKU0029,8.12280701754386,4.702089867580905,3.5,snacks,0.94,1.5547735945968535,13.67703957600361,42.106864137407115,0.0,49.739501765961265,49.739501765961265
ST002,SKU0030,2.6140350877192984,1.9798483524620942,4.439655172413793,homecare,0.9199999999999999,1.4050715603096322,5.861448990225397,17.46686338828952,0.0,17.466863388289525,17.466863388289525
ST002,SKU0031,7.140350877192983,5.086531924361024,4.439655172413793,beverages,0.95,1.6448536269514722,17.628836556677008,49.329532261456194,0.0,49.32953226145621,49.32953226145621
ST002,SKU0032,7.526315789473684,4.855428711239081,4.439655172413793,snacks,0.94,1.5547735945968535,15.906306922355776,49.320553746312214,0.0,49.32055374631222,49.32055374631222
ST002,SKU0033,12.421052631578947,8.449318164420665,4.439655172413793,grocery,0.94,1.5547735945968535,27.679831380659543,82.82502194327296,0.0,82.82502194327299,82.82502194327299
ST002,SKU0034,3.175438596491228,2.6330509667463162,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,8.187640231669796,22.285492621264474,0.0,22.285492621264474,22.285492621264474
ST002,SKU0035,2.807017543859649,2.3409292758831306,5.0,homecare,0.9199999999999999,1.4050715603096322,7.354814753702892,21.389902473001136,0.0,19.817004711355647,19.817004711355647
ST002,SKU0036,12.596491228070175,7.287120852971668,2.0,grocery,0.94,1.5547735945968535,16.022789463035057,41.21577191917541,0.0,71.94686689800179,71.94686689800179
ST002,SKU0037,9.894736842105264,6.718004089561752,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,20.890062993420774,64.81928259414673,0.0,64.81928259414673,64.81928259414673
ST002,SKU0038,11.771929824561404,6.6922597717161505,1.0,grocery,0.94,1.5547735945968535,10.404948781247038,22.17687860580844,0.0,62.66825791615327,62.66825791615327
ST002,SKU0039,3.3684210526315788,2.991843548641685,6.0,homecare,0.9199999999999999,1.4050715603096322,10.297052997615388,30.50757931340486,0.0,25.251680946798693,25.251680946798693
ST002,SKU0040,5.56140350877193,3.964203864674691,4.5,beverages,0.95,1.6448536269514722,13.832143768675666,38.85845955814935,0.0,38.52285762227518,38.52285762227518
ST002,SKU0041,3.7719298245614037,2.4857992668329976,4.439655172413793,personalcare,0.9299999999999999,1.47579102817917,7.729751661483143,24.475819417079027,0.0,24.47581941707903,24.47581941707903
ST002,SKU0042,7.298245614035087,4.415738541531633,4.439655172413793,snacks,0.94,1.5547735945968535,14.465888947745134,46.86758283764229,0.0,46.867582837642296,46.867582837642296
ST002,SKU0043,3.754385964912281,3.4292892941040494,6.0,personalcare,0.9299999999999999,1.47579102817917,12.396657846427928,34.92297363590161,0.0,29.064836914788486,29.064836914788486
ST002,SKU0044,13.771929824561404,9.464251430400854,4.439655172413793,grocery,0.94,1.5547735945968535,31.00473655268296,92.14735603241678,0.0,92.14735603241678,92.14735603241678
ST002,SKU0045,6.4035087719298245,4.152708449755615,6.0,beverages,0.95,1.6448536269514722,16.73147864867097,55.15253128024992,0.0,45.16084948956632,45.16084948956632
ST002,SKU0046,6.982456140350878,4.458103488793411,4.439655172413793,beverages,0.95,1.6448536269514722,15.45083741247988,46.4505349321411,0.0,46.4505349321411,46.4505349321411
ST002,SKU0047,8.263157894736842,4.991157594720723,4.439655172413793,dairy,0.9299999999999999,1.47579102817917,15.520323473129675,52.20589516096996,0.0,52.20589516096997,52.20589516096997
ST002,SKU0048,14.087719298245615,7.7719291173758,4.439655172413793,grocery,0.94,1.5547735945968535,25.46071567967172,88.00533152964147,0.0,88.00533152964148,88.00533152964148
ST002,SKU0049,5.56140350877193,3.6743198780748587,4.0,beverages,0.95,1.6448536269514722,12.087436756062646,34.33305079115036,0.0,36.77815060966216,36.77815060966216
ST002,SKU0050,9.56140350877193,5.757037754720146,3.5,snacks,0.94,1.5547735945968535,16.74558237492036,50.210494655622114,0.0,59.19491691817505,59.19491691817505
ST002,SKU0051,11.192982456140351,6.725321544334271,4.439655172413793,grocery,0.94,1.5547735945968535,22.032045983517936,71.72502843965829,0.0,71.72502843965829,71.72502843965829
ST002,SKU0052,6.649122807017544,4.505913685964636,5.0,snacks,0.94,1.5547735945968535,15.665166911212685,48.910780946300406,0.0,45.18497937340265,45.18497937340265
ST002,SKU0053,7.456140350877193,4.732373971752581,2.0,dairy,0.9299999999999999,1.47579102817917,9.876860518550988,24.789141220305375,0.0,42.97955259356611,42.97955259356611
ST002,SKU0054,6.333333333333333,4.465476031788346,4.439655172413793,beverages,0.95,1.6448536269514722,15.476389076638778,43.594205168592794,0.0,43.59420516859281,43.59420516859281
ST002,SKU0055,11.105263157894736,7.513521645593163,3.0,grocery,0.94,1.5547735945968535,20.23351452385545,53.54930399753965,0.0,69.53705354381916,69.53705354381916
ST002,SKU0056,3.1403508771929824,2.231580129568893,7.5,homecare,0.9199999999999999,1.4050715603096322,8.587001936413113,32.13963351536049,0.0,22.52907695153713,22.52907695153713
ST002,SKU0057,6.035087719298246,3.489601452277803,7.0,beverages,0.95,1.6448536269514722,15.186304574330038,57.43191860941776,0.0,41.98001298328346,41.98001298328346
ST002,SKU0058,7.56140350877193,5.8371273018364604,4.439655172413793,snacks,0.94,1.5547735945968535,19.12233582854501,52.69236002697211,0.0,52.69236002697211,52.69236002697211
ST002,SKU0059,2.9298245614035086,2.404308997276757,6.0,personalcare,0.9299999999999999,1.47579102817917,8.691420711449558,26.270368079870607,0.0,21.698831479749618,21.698831479749618
ST002,SKU0060,13.701754385964913,7.959641306259396,2.0,grocery,0.94,1.5547735945968535,17.50151526572569,44.905024037655515,0.0,78.33257999651819,78.33257999651819
ST002,SKU0061,8.017543859649123,5.149518798844133,1.5,dairy,0.9299999999999999,1.47579102817917,9.307587833545188,21.333903623018873,0.0,44.90271790009086,44.90271790009086
ST002,SKU0062,10.859649122807017,6.286148595157531,4.439655172413793,grocery,0.94,1.5547735945968535,20.593322415106467,68.80641981377555,0.0,68.80641981377556,68.80641981377556
ST002,SKU0063,3.473684210526316,2.486429332811948,7.0,personalcare,0.9299999999999999,1.47579102817917,9.708452417102732,34.024241890786946,0.0,25.130412489698017,25.130412489698017
ST002,SKU0064,3.824561403508772,3.3118985007391153,6.333333333333333,personalcare,0.9299999999999999,1.47579102817917,12.300366660379018,36.52258888260124,0.0,29.280100477680897,29.280100477680897
ST002,SKU0065,3.5789473684210527,2.896718392182613,6.0,personalcare,0.9299999999999999,1.47579102817917,10.471448660537861,31.945132871064175,0.0,26.36074085654512,26.36074085654512
ST002,SKU0066,7.052631578947368,4.760030959651639,4.0,snacks,0.94,1.5547735945968535,14.801540891059776,43.01206720684925,0.0,46.11279315966232,46.11279315966232
ST002,SKU0067,5.5964912280701755,3.5499479328314854,2.0,beverages,0.95,1.6448536269514722,8.257797673794729,19.45078012993508,0.0,33.104288901864905,33.104288901864905
ST002,SKU0068,6.771929824561403,4.751005697517591,4.0,snacks,0.94,1.5547735945968535,14.773476412559113,41.86119571080472,0.0,44.83850968539638,44.83850968539638
ST002,SKU0069,11.964912280701755,7.511811918288381,4.439655172413793,grocery,0.94,1.5547735945968535,24.608575889236583,77.72866058373144,0.0,77.72866058373145,77.72866058373145
